positiveRatio,price,storeName,title
100%,129.00,FOKOOS旗舰店,苹果耳机手机线控入耳式适用iPhone5/6s/7p/8plus/X/XSMax/XR 扁口适用苹果 蓝色蓝色
100%,38.00,唯诺思官方旗舰店,WNS 苹果X/Xs车载磁吸插卡iPhoneXS手机壳苹果x/xs防摔卡套简约壳男款棕色 苹果X/Xs-黑+棕色
100%,30.00,西玛运动户外专营店,森蔓奇火烈鸟卡通手机防水袋透明8/7plus挂脖iPhoneX触屏个性防水袋 芭蕉叶火烈鸟芭蕉叶火烈鸟
93%,28.80,美型（mking）自营旗舰店,美型 苹果7耳机转接头iphone8plus转接线二合一充电听歌转化器线i7/8/7p/xr/x/X maxT形分线器看剧吃鸡神器黑色
100%,69.00,信恒美手机配件专营店,【贴坏补发】Blueo蓝猩 苹果Xs钢化膜max全屏覆盖护眼抗蓝光XR贴膜防指纹iPhone678 X/Xs【二代抗蓝光】blueo正品 3D防碎边X/Xs【二代抗蓝光】blueo正品
99%,78.00,花虎HANATORA官方旗舰店,花虎数据线MFI认证苹果数据线适用iphone7plus/8/Xs/XR/MAX手机快充充电线电源线 黑色2.0米黑色2.0米
94%,39.90,绿联UGREEN三顺专卖店,绿联苹果数据线MFi认证通用iPhoneX/XR/XsMax/8/7/6手机iPad平板充电器快充线 1米1米
98%,198.00,洽利数码旗舰店,洽利 iphone x/Xs手机壳真皮轻薄翻盖手机套牛皮简约苹果10保护套休眠皮套 iphone X/Xs纤薄小牛皮翻盖黑色
100%,14.90,HotFire自营旗舰店,HotFire iPhone X/XS手机壳 苹果X 兼容苹果XS 手机保护套 保护套 防摔硅胶软壳 微砂黑色
99%,45.00,ESCASE自营旗舰店,ESCASE 苹果x手机壳iphone xs保护套真玻璃防摔高清全包透明外壳德国拜耳抗黄变（玻璃板+TPU硅胶）全包款【原机玻璃&高清透亮】
96%,98.00,创恒斯官方旗舰店,创恒斯 iphone xs max手机壳新款潮牌 苹果X透明 全包防摔超薄男女款xsmax玻璃硬壳 苹果X/Xs 【5.8寸】全透明苹果X/Xs 【5.8寸】全透明
98%,39.90,联诚达旗舰店,联诚达 卡通潮牌熊苹果x手机壳iphone xs max情侣xr/8plus/7/6s防摔行李箱纹8 白色行李箱纹 小熊 苹果X/XS白色行李箱纹 小熊
98%,25.00,豪霆手机配件专营店,LRKER 苹果充电器线充套装3C认证快充充电插头iphoneX/8/7/6S plus/5S六手机 白色apple 5W USB 电源适配器白色apple 5W USB 电源适配器
100%,268.00,摩米士自营旗舰店,摩米士（MOMAX）苹果无线充电器 无线充电消毒盒快充底座 白色 适用于iPhoneXsMax/XR/X/8Plus等
98%,12.80,艾派客手机配件旗舰店,【送钢化膜】艾派客 苹果5s/SE手机壳iPhone5s透明气囊软壳防摔保护套 加厚版防摔壳+钢化膜+金色扁支架加厚版防摔壳+钢化膜+金色扁支架
99%,129.00,mophie旗舰店,mophie迷你无线充 iPhoneXs/XsMax/Xr苹果8兼容Qi充电便携无线充电器mini 黑色
99%,138.00,勒格具手机配件专营店,洽利（QIALI）苹果X翻盖真皮手机套苹果XS商务防摔保护壳XR套iPhoneXS Max插卡皮套 iphone x经典棕色iphone x经典棕色
100%,248.00,创展弘数码专营店,手机吃鸡神器手游键盘iPad苹果平板电脑iphone7/8/X吃鸡王座刺激战场和平精英外设键鼠转换器 蓝牙款+键盘鼠标 3件套【非模拟器 不封号】
99%,119.00,亚昆3C配件专营店,adidas阿迪达斯苹果X/XR/Xs手机壳iPhoneXS Max保护套个性潮牌 出彩时尚系列 X/XS通用-校园绿X/XS通用-校园绿
99%,39.00,掌铠手机配件官方旗舰店,掌铠 苹果x手机壳xr超薄硅胶防摔透明磨砂散热带挂绳指环无边框保护套 黑色 iPhone X/XS黑色
97%,55.00,时商创展手机配件专营店,倍思 苹果安卓Type-c三合一数据线伸缩iphone三星vivo华为p20小米OPPO手机充电线 苹果/安卓/Type-c【黑色】1.2米苹果/安卓/Type-c【黑色】1.2米
98%,41.90,插画师自营旗舰店,插画师 iphone xr手机壳苹果xr手机外壳 XR保护套 防摔磨砂夜光创意潮抖音男女款 -德州警长
98%,12.90,斯得弗自营旗舰店,斯得弗（STRYFER）苹果7/8手机壳iPhone7/8保护套全包防摔磨砂硬壳保护壳-黑色肤感硬壳(黑色)
97%,98.00,瑞丰浩数码专营店,Ausrich iPhoneXS 无线充电器 苹果8Plus专用 Xs max手机快充 三星通用XR
97%,17.00,简纽旗舰店,简纽 快充适用于苹果数据线1/2/3米USB手机充电线支持iphone5/7/6s/x/8/plus 苹果数据线 玫瑰金 快充版 2米苹果数据线 玫瑰金 快充版
99%,59.00,ESCASE自营旗舰店,ESCASE 苹果iPhoneXR手机壳/手机套 苹果手机壳6.1英寸 亮色玻璃防摔防刮伤保护壳 双料防摔ES-89 曜石黑【真玻璃气囊送膜】曜石黑
90%,179.00,绿联UGREEN三顺专卖店,绿联 苹果安卓Type-C手机接电视投影仪投屏器 HDMI/VGA转接头数据线iPhone同屏器
99%,39.90,联诚达旗舰店,联诚达 狗狗个性情侣8plus苹果x手机壳iphonexs max软壳法斗7plus硅胶保护套xr 狗狗 黑色行李箱 苹果7P/8P狗狗 黑色行李箱
99%,39.90,联诚达旗舰店,联诚达 潮牌芝麻街苹果x手机壳iphone8plus/xs max防摔xr/7/6s个性软壳女 小蛮腰 蓝芝麻街 苹果7P/8P小蛮腰 蓝芝麻街
98%,148.00,征酷自营旗舰店,征酷 苹果7耳机转接头 iPhoneXS/max/XR/X/8/7Plus二合一音频转换器线充电听歌 【Lightning+3.5】直播通话U盾-全兼容【Lightning+3.5】直播通话U盾-全兼容
97%,68.00,迷惘手机配件专营店,【双面玻璃】蜜途 苹果8plus手机壳苹果X/XS金属磁吸防摔全包iPhone6s保护套网红潮透明 【黑色】 苹果7P/8P【黑色】
98%,69.00,GK旗舰店,GK【好货】iphone8plus手机壳苹果7/8新款液态硅胶软全包边防摔磨砂8保护套 媲美官网原装【黑色】8/7plus媲美官网原装【黑色】8/7plus
100%,29.00,超电文化自营旗舰店,超电文化 数据线 iphone1.5米黑色
100%,68.00,MonsterGuardians官方旗舰店,MSGD手机星空保护壳 健身潮牌原创iphoneX iphone8 星空配色  iphone 8P
97%,90.00,卡奇数码专营店,【终身保修】苹果6s屏幕总成 适用于iphone6 plus屏幕总成维修玻璃显示屏手机6sp触摸外屏 苹果6代白色-带配件苹果6代白色-带配件
99%,128.00,绿联旗舰店,绿联 苹果充电宝10000毫安移动电源自带线MFi认证大容量适用iPhoneX/Xs/8plus手机 法国红法国红
100%,39.00,欧普索官方旗舰店,OPSO 苹果PD充电器18W快充头闪充Type-c插头适iPhoneX/Xsmax/Xr小米华为 18W-PD闪充电器白18W-PD闪充电器白
99%,168.00,贝尔金自营旗舰店,贝尔金（BELKIN）苹果MFi认证凯夫拉编织数据线lightning接口充电线iPhoneXs /X/8等手机适用银色 1.2米银色
100%,26.80,科杰通手机配件专营店,苹果8plus手机壳iPhone xs max手机套苹果x/xs软硅胶全包6s/7p女款可爱保护套 樱桃小丸子(配套) 壳+支架+挂绳 iPhone x/xs   5.8寸通用
96%,49.00,梵帝西诺（VDSN）自营旗舰店,梵帝西诺 苹果7耳机转接头 iPhoneX/XS Max/XR/8/7plus充电听歌二合一转换器3.5毫米+Lightning接口充电听歌线控【圆口+扁口】
99%,118.00,WillCool官方旗舰店,WillCool背夹充电宝手机壳无线iphone电池移动电源充苹果6XS/7/8plus三防摔保护壳 6/6S【绚丽橙】4.7寸超薄大容量6/6S【绚丽橙】4.7寸超薄大容量
98%,45.00,泰迪珍藏自营旗舰店,泰迪珍藏 苹果数据线 卡通伸缩手机充电线 iPhoneXR/XS Max/8Plus/7/iPhonexs/iPad电源线 10号棒球手【伸缩便携★苹果接口】10号球手
100%,129.00,梵力克官方旗舰店,梵力克 【2件8折】苹果X手机壳玻璃防摔卡通情侣猪小屁同款iphoneX保护壳 【苹果X】爱心猪小屁
99%,35.00,毕亚兹自营官方旗舰店,毕亚兹 苹果X/XS/XR钢化膜iPhoneXsMax钢化膜全屏覆盖曲面蓝光高清玻璃手机保护贴膜 X/XS通用【一体全玻璃-抗蓝光】送贴膜神器X/XS通用【一体全玻璃-抗蓝光】送贴膜神器
95%,308.00,屹林宏业数码专营店,Apple 苹果x手机壳原装 iPhoneX 软硅胶手机套 苹果X正品保护套男女通用手机壳 iPhoneX 软硅胶手机壳-红色
97%,49.00,倍思旗舰店,倍思 苹果数据线iPhone6充电线器一拖三安卓type-c快充加长伸缩收纳多功能通用三合一 空灰【苹果安卓/type-c】创意伸缩-提速50%空灰【苹果安卓/type-c】创意伸缩-提速50%
88%,49.00,ESCASE自营旗舰店,ESCASE 苹果8/7手机壳iphone8/7保护套自营【iPhone同款】液态硅胶全包防摔超薄透气 优雅黑【官网同款】液态硅胶加绒优雅黑
99%,5.80,伊米仕手机配件专营店,【升级防摔】恒壕用 苹果5se磨砂软壳手机保护套防摔壳 适用苹果5s/iphone5se 磨砂防指纹【骑士黑】磨砂防指纹【骑士黑】
100%,46.00,西士数码旗舰店,西士 开关机画面iPhoneXS MAX手机壳男女苹果7/8plus手机壳情侣款iPhoneXR全包 iPhoneXS MAX(6.5英寸)玻璃【没电标
99%,39.00,iconflang i控旗舰店,ICONFLANG 苹果xs max手机壳防摔全包iphone XS/XR指环支架磁吸男女款手机壳 XR【透黑】XR【透黑】
98%,15.90,罗马仕数码配件旗舰店,罗马仕（ROMOSS）炫光苹果数据线电脑连iPhone6/7/8/Plus手机充电线 红色
97%,169.00,第一卫旗舰店,第一卫【限时秒杀】无线蓝牙耳机双耳迷你隐形超小车载商务运动跑步通话音乐吃鸡耳麦苹果7华为小米9通用 商务黑【听歌不卡顿丨自动开机配对丨两年质保】
98%,39.00,摩米士自营旗舰店,摩米士（MOMAX）iPhoneXS全屏3D防窥钢化膜 苹果XS/X手机全覆盖防窥玻璃膜 5.8英寸【iPhoneX/XS】全屏3D膜
99%,5.90,乐接自营旗舰店,乐接LEJIE 苹果数据线/手机平板快充充电器线 1米 黑色 适用iphoneXs Max/XR/X/8/6s/7Plus/ipad LUIC-3100B[魅力黑 ]
98%,19.90,蜂翼自营旗舰店,蜂翼 苹果XS Max手机壳 iPhoneXS Max磨砂保护套 全包防摔防指纹男女款磨砂软壳-绅士黑-6.5英寸磨砂软壳【绅士黑】
100%,90.00,潮瑟旗舰店,潮瑟 苹果XR钢化膜iPhoneXR手机贴膜iphone xr全屏覆盖防蓝光IPXr磨砂水凝防全包 iphoneXR 防窥款_双层防爆玻璃 升级15
97%,35.00,ROCK自营旗舰店,ROCK 苹果数据线 弯头游戏快充手机充电器线 支持原装iPhoneXS/max/XR/X/8Plus/7/6s/5s/iPad 1米黑色
97%,35.00,ROCK自营旗舰店,ROCK 苹果数据线 弯头游戏快充手机充电器线 支持原装iPhoneXS/max/XR/X/8Plus/7/6s/5s/iPad 1米黑色
99%,168.00,Anker自营旗舰店,Anker安克 车载充电器 快充 苹果PD车充 双USB 33W汽车充电器 适iPhone XS/Max/8 plus/三星/小米/华为等
75%,39.00,瓦力（valea）自营旗舰店,瓦力 苹果7耳机转接头 iPhoneX音频转接线 Lightning转3.5毫米耳机转换器 适用苹果XS/XS Max/XR/8/7plus
98%,59.00,艾派客手机配件旗舰店,艾派客 苹果6/6s手机壳双面玻璃壳iPhone6/6splus全包金属边框万磁王防摔保护套 双面万磁王-金色 苹果6plus 5.5英寸双面万磁王-金色
100%,78.00,聚优美数码配件专营店,ZIMON 苹果iphonexsmax金属手机壳 iphone XR战神保护套XS创意防摔潮男款 iphone XR 黑色
95%,88.00,华严苛自营旗舰店,华严苛 苹果5c电池 iphone5c电池 1510毫安 5系苹果电池/正品手机电池
98%,16.20,若初数码专营店,艾雅馨 苹果5s手机壳iPhone6s保护套防摔外壳软硅胶男女卡通5/6/7/8plus 软壳来图定制 6/6s软壳来图定制
100%,138.00,奇际旗舰店,奇际【好货】苹果7手机壳iphone7plus保护套硅胶全包翻盖皮套7p防摔挂绳 苹果7plus睿智黑-送挂绳 钢化膜苹果7plus睿智黑-送挂绳 钢化膜
99%,29.90,亿觅emie自营旗舰店,亿觅（emie）小恶魔系列挂绳数据线 Lightning接口数据线/充电线 适用于iPhoneX/R/8/8plus 小恶魔
99%,19.90,倍盛bauisan旗舰店,倍盛 苹果数据线充电线加长快充适用于 iPhoneX/XR/XSMAX/8/7/6Plus苹果数据钱 【绅士灰】适用于原装充电 1.8米 快充不伤机不弹窗【绅士灰】适用于原装充电
99%,15.80,银蚁数码专营店,【买二送一】银蚁运动手机臂包臂套跑步运动臂带男女包壳臂袋iPhone6s/苹果87x安卓手机通用 纯黑色（大号手机通用）纯黑色（大号手机通用）
98%,69.00,加能旗舰店,加能 苹果数据线手机充电线 MFI认证 适用iphone X/XS/8/7/6s plus iPad air/usb充电器快充头连接线原装端子iPad air/usb充电器快充头连接线原装端子
100%,198.00,雅御旗舰店,雅御 苹果xsmax手机壳iphonex手机套苹果xr套xsmax新款防摔潮牌8x硅胶 iphone XS Max [麋鹿] -黑色iphone XS Max [麋鹿] -黑色
100%,35.00,倍思旗舰店,倍思 PD快充线苹果数据线type-c转lighting充电器线闪充18w通用iPhone/ipad 【PD快充】Type-c to ip1.3m黑色
93%,39.00,邦克仕旗舰店,【买一送一】Benks 苹果6s钢化膜 iPhone6/6s Plus全屏全覆盖手机钢化玻璃高清贴膜 5.5英寸-3D不碎边抗蓝光-白色5.5英寸-3D不碎边抗蓝光-白色
99%,89.00,图拉斯旗舰店,图拉斯 苹果数据线PD快充USB-C/Type-C to Lightning充电器线iphone通用 黑色1.5m【编织款| 苹果PD快充专用C2L】黑色1.5m【编织款| 苹果PD快充专用C2L】
98%,99.00,EiMi旗舰店,EiMi 蓝牙耳机无线运动耳机 适用于华为小米苹果iPhoneX/8/7tws双耳 商务款 5.0蓝牙
99%,59.00,摩米士自营旗舰店,摩米士（MOMAX）苹果MFi认证数据线 充电宝短线手机数据充电线0.3米腮红金 适用于iPhoneX/8/7/6Plus/5ipad等
99%,58.00,蓝易迅手机配件专营店,蓝米仕 苹果6手机壳iphone6s plus手机套硅胶透明保护套软 适用于苹果6/6s 【5.5英寸】-半镀-幸运红【5.5英寸】-半镀-幸运红
99%,35.00,GK旗舰店,GK【好货】新款iphonex手机壳苹果x保护套 防摔钢化玻璃壳 轻薄全包软边男女 iPhone X【轻奢玻璃壳+手感一流】白色iPhone X【轻奢玻璃壳+手感一流】白色
100%,9.90,普迈鑫旗舰店,普迈鑫马卡龙糖果纯色旅行李箱iPhoneX/xr手机壳苹果xsmax全包硅胶6s/7/8plus软壳 旅行箱黑 7plus/8plus旅行箱黑
100%,42.00,绿联UGREEN维联特专卖店,绿联适用苹果数据线MFi认证芯片iPhoneX/XR/XsMax/8/7/6平板iPad手机充电器线 深邃黑-编织款 1米深邃黑-编织款
100%,154.00,AILIPU旗舰店,AILIPU iPhoneX镜头膜苹果Xs后摄像头Max保护圈xmax钢化膜背膜iPhoneXax iPhoneXs 9D蓝宝石镜头膜__无损像素 强
100%,20.00,优泰生活服务专营店,高价回收手机二手笔记本电脑id锁iPhone78P/XR/XSmax平板ipad华为小米OPPO
98%,59.00,优加自营旗舰店,优加 iphonexs max手机壳苹果xs max保护套 液态硅胶全包防摔软壳男女款保护套6.5英寸 黑色【液态硅胶★全包防摔】黑色
99%,18.00,花虎HANATORA官方旗舰店,花虎（HANATORA）苹果安卓真皮手机长短挂绳iphone7挂脖手绳便携短绳 黑色细挂绳 长
98%,199.00,倍思旗舰店,倍思 无线双充电器苹果8Plus手机iPhoneX三星s9s8小米华为无线快充座 双无线充快充【银色】赠快充充电器 金属款双无线充快充【银色】赠快充充电器 金属款
99%,63.70,绿联旗舰店,绿联充电器套装苹果MFi认证数据线插头适用iPhoneXs/XR/8手机iPad平板多口USB快充头 双口充电器+1米苹果数据线
94%,48.00,豪智数码旗舰店,豪智 万磁王苹果X/Xs/XR手机壳iPhone6/6s/7/8透明玻璃金属磁吸保护套全包 6.5寸苹果Xs Max 透明黑边双面玻璃全包6.5寸苹果Xs Max 透明黑边双面玻璃全包
98%,45.00,SPIGEN旗舰店,Spigen 苹果X/XS钢化膜iphonex/xs钢化膜高清全屏覆盖玻璃防爆防指纹5.8英寸钢化膜
94%,49.00,New Yi官方旗舰店,NewYi 苹果X手机壳 iPhoneXR/XS MAX iPhonex 车载磁吸指环支架全包保护套 磁吸指环支架手机壳-黑色 iPhone X/XS磁吸指环支架手机壳-黑色
98%,28.80,天晟数码专营店,倪尔克 苹果xr手机壳iphoneXR/XS Max/X手机外壳xr手机保护套布纹软超薄防摔 苹果XR【灰色麋鹿】送钢化膜苹果XR【灰色麋鹿】送钢化膜
96%,45.00,斯泰克（STIGER）自营旗舰店,斯泰克 苹果x/xs手机壳 iPhoneX/Xs钢化玻璃壳保护套全包创意防摔潮男女通用 黑色【玻璃背板+硅胶软边框】【玻璃壳★睿智黑】
100%,68.00,新亿通数码专营店,SGPCN iPhone XR手机壳苹果iPhoneXR玻璃新款复古保护套xr酒红波点全包防摔女款潮 【苹果XR】?酒红波点
90%,14.80,FANBIYA旗舰店,FANBIYA 磁吸苹果/安卓/type-c数据线快充手机三合一充电器线iPhoneX/XR/XsM 1米安卓头磁吸线 黑色1米安卓头磁吸线 黑色
98%,28.00,超萌旗舰店,【无白边】超萌 苹果6s/7钢化膜iphone8/plus全屏3D抗蓝光手机贴膜 苹果7/8【3D高清-白色】4.7英寸苹果7/8【3D高清-白色】4.7英寸
95%,129.00,福创永华数码专营店,【自营仓】毕亚兹 苹果耳机线控手机入耳式适用iPhone7/8plus/Xr/xSMax Lightning接口数字耳机
98%,139.00,欧普索官方旗舰店,OPSO苹果iphone7/8/x耳机 Lightning入耳式手机线控带麦克 立体声通话 原装芯片苹果耳机
99%,89.00,斯泰克官方旗舰店,斯泰克 苹果7耳机转接头二合一音频转换器lightning转3.5适用于iPhoneX/XR/MAS 【U盾K宝线控通话吃鸡语音】-白色【U盾K宝线控通话吃鸡语音】-白色
98%,19.90,斯得弗自营旗舰店,斯得弗（STRYFER）苹果Xs手机壳 iphone xs手机壳保护套 全包防摔磨砂防滑薄款硬壳男女款-黑色肤感硬壳-黑色
99%,68.00,盛泰比特数码专营店,Apple苹果原装耳机转接头Lightning闪电转3.5mm转换器iphonexr/8/7plus 苹果 Lightning转3.5MM原装转换头
96%,7.90,晶华自营旗舰店,晶华 苹果弯头数据线iPhone6手机手游Mac充电器线Xs/X/8/7plus快充线iPadUSB电源线 黑色1米U460C苹果弯头黑色
97%,35.00,优加自营旗舰店,【两片装】优加 苹果XR钢化膜 iPhoneXR手机贴膜 全屏覆盖玻璃膜高清手机贴膜非水凝保护膜 黑色全覆盖高清钢化膜★2片装
100%,59.00,咪咕数码自营旗舰店,咪咕 iphone xr手机壳苹果xr保护套 漫威复联正版卡通硅胶全包防摔软壳个性潮牌男女款 正义之盾【漫威正版 全包防摔】正义之盾
100%,138.00,嘉质旗舰店,嘉质 汽车标 alcantara翻毛皮iphoneX手机壳苹果6s 8P软壳全包防摔防滑 特斯拉-备注手机型号特斯拉-备注手机型号
99%,298.00,0度旗舰店,美国0度 苹果iPhone X/XS Max/XR护眼屏保抗蓝光防眩光防指纹钢化膜手机贴膜【尊享版】 iPhone XS Max-6.5英寸-黑色iPhone XS Max-6.5英寸-黑色
99%,22.90,缤购BINGOU旗舰店,缤购 数据线三合一苹果Type-c安卓手机充电线一拖三小米6红米华为荣耀一加魅族oppo金立vivo iphone&安卓&tpc三头快充电源线丨中国红 1.2米标准版 iphone&安卓&tpc三头快充电源线丨中国红
93%,288.00,Adonit自营旗舰店,Adonit Dash3精细电容笔平板触控笔苹果ipad安卓手机通用书写绘画笔iPhoneX手写笔 黑色黑色
